ID,Tweet,Created_at,Location,Geo_coordinates,Followers_for_the_user,Friends,Sentiment_analysis 
1070803765760946176,"RT @gabriellahope_: ""The White House counsel’s office has had several conversations with Bill Barr...[who] had initially urged Trump's advi…",2018-12-06 22:14:46,"University Park, NM",None,2133,4723,0.0
1070803765996019712,RT @JayValenz67: Pelosi calls for one-year spending bill for Homeland Security in wall fight -Pelosi said she's not open to a deal on borde…,2018-12-06 22:14:47,"Florida, USA",None,1348,1664,0.0
1070803766155321345,"It Sure Looks Like the Trump Campaign Illegally Coordinated With the NRA During the 2016 Campaign, and People Are C… https://t.co/BT18FgLNky",2018-12-06 22:14:47,"Elkhorn City, KY",None,530,513,0.0
1070803766121807872,RT @WhiteHouse: President Trump Delivers Remarks at a Hanukkah Reception https://t.co/1RKmIQEY21,2018-12-06 22:14:47,,None,1224,921,0.0
1070803766746574848,RT @MattMurph24: William Barr is a partisan hack and a conspiracy theorist. https://t.co/l9TWwNsboS,2018-12-06 22:14:47,Upper East Side (of L.A.),None,4193,4554,0.0
1070803766880952320,RT @Rasmussen_Poll: #ICYMI: Have you seen #Trump's daily job approval numbers for today?  https://t.co/mazBCW77nY  @POTUS @realDonaldTrump…,2018-12-06 22:14:47,"Dallas, Texas",None,2409,1615,0.0
1070803767191396357,"RT @TwoBroadsTalk: “He knows very little about the legislative process, hasn’t learned anything, hasn’t surrounded himself with people that…",2018-12-06 22:14:47,"levittown, ny",None,807,871,-0.24375000000000002
1070803767702908928,"Don Lemon no body wants to shake your filthy hand, your nothing put a POS.  Your the enemy of America.",2018-12-06 22:14:47,,None,3047,4993,-0.30000000000000004
1070803767795290112,RT @vickibazter: AMERICANS SHOULD BE CARRYING PITCHFORKS AND TORCHES https://t.co/9WBeoQvvPI,2018-12-06 22:14:47,,None,990,1261,0.0
1070803768021827589,RT @xtrixcyclex: #NotACult alert. 😂 The best Mr. Trump’s @GOP has to offer right here. https://t.co/eRiIWnzHG8,2018-12-06 22:14:47,,None,463,136,0.6428571428571428
1070803768084742149,"La domestique « sans papiers »  du club de Golf de  Trump se défoule

Une migrante qui travaille illégalement sur l… https://t.co/iZqyYo2LAt",2018-12-06 22:14:47,Toronto,None,322,14,0.0
1070803768244101121,RT @robertdunlap947: I read this today and it put a smile on my face like this guy👇. They raided a fake whistleblowers house😲. He really is…,2018-12-06 22:14:47,,None,543,70,0.0
1070803768260747264,RT @SaysHummingbird: Donald Trump Jr. testified under oath that no foreign governments offered or provided assistance to the Trump campaign…,2018-12-06 22:14:47,western ny,None,973,564,0.0625
1070803768411774976,"RT @EdKrassen: The NRA appears to be in a boatload of trouble.  

I really don’t care, do u?
https://t.co/UXW4pTo7FK",2018-12-06 22:14:47,,None,932,1326,0.0
1070803768650936320,Lawyer for undocumented Trump Organization workers seeks investigation https://t.co/JAnMlUKIyY,2018-12-06 22:14:47,,None,64,143,0.0
1070803769057673216,"RT @_AstroAmerican: HoHoHo 🎅🏻 I’m back 🎁

🚂🚂Who is “Active “ and wants a ticket on the AstroTrain?🚂🚂 

Connecting Trump Supporters 

Lookin…",2018-12-06 22:14:47,"Scottsdale, AZ",None,1174,1081,0.022222222222222227
1070803769024241665,"RT @BuzzFeedNews: Trump's EPA plans to rollback another coal rule, one that limits how much carbon pollution new coal plants can emit
https…",2018-12-06 22:14:47,,None,182,400,0.16818181818181818
1070803769154330629,"RT @all_eddy: These are a few of Donald Trump's ""favorite things,"" per Randy Rainbow. https://t.co/XLVpyMGqKb via @HuffPostComedy",2018-12-06 22:14:47,,None,4219,5003,0.15
1070803769057660928,"RT @ida_skibenes: Sexism is attacking Hillary for not smiling at Trump, the man who has harassed her basically every goddamn day for three…",2018-12-06 22:14:47,"Oceanside, CA but HTX is home",None,129,352,0.0
1070803769099804672,RT @SethAbramson: (INTERVIEW) Here's the audio from my 30-minute discussion earlier today with @jerryquickley of @KPFK in Los Angeles. A re…,2018-12-06 22:14:47,"Montreal, Quebec, CANADA",None,1538,5000,-0.375
1070803769343074305,"RT @brianklaas: The stock market on the day Trump signed the tax bill: 24,754

The stock market today, nearly a year later: 24,480.

That's…",2018-12-06 22:14:47,"Midland, MI",None,4840,744,0.05
1070803769489731584,RT @HillReporter: Tucker Carlson: Trump Broke His Promises and Is ‘Not Capable’ https://t.co/0kC46cViq1,2018-12-06 22:14:47,,None,233,183,-0.1
1070803769477292037,@essenviews Trump and Melania were married in an Episcopalian church and have attended services in the church. Sure… https://t.co/MemzI7mhrE,2018-12-06 22:14:47,"Pennsylvania, USA",None,1490,1539,0.25
1070803768600657921,@realDonaldTrump @USMC @USForcesJapan @IIIMEF Straight from NASA. But Trump and his Billionaire Goons only care abo… https://t.co/THlE5FeyRt,2018-12-06 22:14:47,"Stamford, CT",None,1797,2647,0.1
1070803770173349888,RT @lopezlinette: The NRA and the Trump campaign we’re working together.  https://t.co/8RewVs54jL,2018-12-06 22:14:48,America,None,1604,1775,0.0
1070803770408427520,that's the I voted for Trump and I'll do it again fade,2018-12-06 22:14:48,,None,878,380,0.0
1070803770529992706,"RT @BlueSea1964: 🚨 All Class: Laura Bush's Sweet Message To Melania Trump!

Thanks To Mrs. Trump For Inviting Our Family To The White House…",2018-12-06 22:14:48,,None,107,173,0.2125
1070803770609729536,"RT @carleigh1985: Isn’t it mind blowing how the battle to keep Donald Trump out of office has now gone GLOBAL? 🧐

👉What’s that tell us AMER…",2018-12-06 22:14:48,"Ohio, USA",None,149,106,0.0
1070803770689245184,A picture is worth a thousand words.,2018-12-06 22:14:48,,None,2397,2507,0.3
1070803771087818752,"RT @Tombx7M: Let’s not forget 
#FoxAndFriends #MorningJoe 
#Tcot #ccot #WWG1WGA #Qanon
#MAGA #KAG #Trump #walkaway #WWG1WGA https://t.co/B7…",2018-12-06 22:14:48,Maryand,None,4321,4299,0.0
1070803771347927045,I voted for Donald Trump and Mike Pence. Will you join me? Find your polling place: https://t.co/aIsP2rmdGg… https://t.co/WB8MY4UHx0,2018-12-06 22:14:48,Digital Intelligence Marketing,None,852,2332,0.0
1070803772601978882,"RT @BarakRavid: Scoop: U.S. blocking Israel-Croatia arms deal - my story on @axios and @news10 
 https://t.co/gvUIXpKuzH",2018-12-06 22:14:48,"Havertown, Pa",None,84,1110,0.0
1070803772308381697,"RT @HeidiNBC: Trump Housekeeper Without Papers:
“We are tired of the abuse, the insults, the way he talks about us when he knows that we ar…",2018-12-06 22:14:48,"Little Rock, AR",None,151,40,-0.4
1070803772878671873,"RT @MAGAindex: Stocks down big. At request of U.S, the CFO of China company Huawei was arrested in Canada accused of illegal US tech transf…",2018-12-06 22:14:48,The Heights ,None,24,52,-0.21851851851851853
1070803772836900864,"#Thefive
Word has it Public Enemy #1 MUELLER &amp; @RepJerryNadler, @RepAdamSchiff’s foremost subpoena from 1000’s will… https://t.co/Tp6OsNb8E1",2018-12-06 22:14:48,,None,37,10,0.0
1070803772987846657,RT @Pajjr2016: Rudy Giuliani contradicts Trump -- and says answering Mueller's questions 'was a nightmare' for the president https://t.co/K…,2018-12-06 22:14:48,"Connecticut, USA",None,248,545,0.0
1070803773348564992,"RT @DrunkTweeter106: @realDonaldTrump ""The country will have to deal with the consequences of irresponsible fiscal management after Trump a…",2018-12-06 22:14:48,Worldwide,None,288,631,0.0
1070803773356822529,RT @hinterlandg: Paul Manafort Can Still Face State Charges Even If Trump Pardons Him https://t.co/x4BENzZ3j7 https://t.co/YJ3UU5zLuy,2018-12-06 22:14:48,"California, USA",None,2664,2520,0.0
1070803773629566976,@findtruthQ The bank account of GHWB was frozen thru one of Trump's EOs. No corrupt $ for low energy Jeb and the Bushes?,2018-12-06 22:14:48,,None,339,234,0.125
1070803773281439744,Trump Org Sues Estate Of Man Who Died In Trump Tower Apartment Fire https://t.co/FaEkyTYsmb via @highbrow_nobrow,2018-12-06 22:14:48,Earth,None,313,558,0.0
1070803773352800257,RT @tedlieu: Dear Department of Veterans Affairs (@DeptVetAffairs): I can't believe I have to remind you of the following two basic facts:…,2018-12-06 22:14:48,,None,1569,2215,0.0
1070803773705019392,RT @HopeSprngsaTrtl: @politico ‘Decorum?!?’ Are you fucking kidding me?! Because he didn’t throw an actual tantrum yet pouted the entire ti…,2018-12-06 22:14:48,its gotta be 4:20 somewhere ,None,738,1317,-0.25
1070803773772054529,RT @NickHanauer: There's a surprise. NOT!!!! https://t.co/wkRv5Sk9Ag,2018-12-06 22:14:48,"California, USA",None,94,115,0.0
1070803773990129664,"RT @MollyJongFast: So for every 500 rooms one books at a trump hotel, you get to murder a dissident. https://t.co/qGXV6eAsue",2018-12-06 22:14:48,Locationlandia,None,534,3059,0.0
1070803774061641728,RT @nowthisnews: These are all the shady Trump secrets Democrats in the House could investigate https://t.co/4RZugIWJ4g,2018-12-06 22:14:48,USA,None,280,589,-0.25
1070803773851869184,"RT @ABCPolitics: ""Five weeks ago our nation mourned a horrific tragedy,"" Trump says of the deadly shooting at the Tree of Life synagogue.…",2018-12-06 22:14:48,,None,83,674,-0.6
1070803774355181577,"Qué pasa @elchascas ? Te quejas de Piñi pero eliges vivir en un país gobernado por Trump.
Algo no calza.",2018-12-06 22:14:49,"ÜT: -33.421703,-70.618765",None,534,944,0.0
1070803774573330432,"RT @LouiseMensch: This also confirms what most of us have already reported, except for all those who rubbished @FranklinFoer groundbreaking…",2018-12-06 22:14:49,,None,1313,2176,0.5
1070803774434959361,"RT @DrDenaGrayson: 🔥NRA🔥

Looks like the #NRA and @realDonaldTrump’s campaign ILLEGALLY coordinated ad buys during the 2016 election.

And…",2018-12-06 22:14:49,,None,4349,4958,-0.5
1070803774346838017,"RT @DFBHarvard: A Massachusetts church is displaying Baby Jesus in a Steel Cage to illustrate Trump's Border separation of child/parent!

O…",2018-12-06 22:14:49,Alpharetta Ga,None,2058,1420,0.0
1070803774715777024,"RT @brianklaas: The stock market on the day Trump signed the tax bill: 24,754

The stock market today, nearly a year later: 24,480.

That's…",2018-12-06 22:14:49,"Utah, USA",None,1881,1957,0.05
1070803775013548032,"RT @CREWcrew: Three weeks before Jamal Khashoggi was murdered, the Trump Organization’s business partner in Indonesia inked an agreement wi…",2018-12-06 22:14:49,,None,361,1965,0.0
1070803775076462592,RT @WhiteHouse: President Trump Delivers Remarks at a Hanukkah Reception https://t.co/1RKmIQEY21,2018-12-06 22:14:49,"California, Hawai'i, Boston?",None,3618,77,0.0
1070803773927407616,A small Country of Africa known by the 1994 Genocide is being on the news now for human rights abuse and dictatorsh… https://t.co/2D5yuCbUq7,2018-12-06 22:14:48,United States,None,2,14,-0.125
1070803775789694976,"RT @krassenstein: Trump's selection for the next attorney general, who right now appears to be William Barr, has absolutely nothing to do w…",2018-12-06 22:14:49,,None,475,4999,0.13392857142857145
1070803775206641664,"RT @Jali_Cat: FYI??? The Obamas did not greet @POTUS @FLOTUS. 

Our gracious President and First Lady extended the hand of grace FIRST.

So…",2018-12-06 22:14:49,America Home Of The Free,None,20636,9229,0.25
1070803775852593154,"RT @Activists_News: Associated Press: 2/23/17: President Trump says he will bring the ""full force &amp; weight"" of the U.S. government to comba…",2018-12-06 22:14:49,Your Mothers House,None,1106,3909,0.35
1070803775974227968,"RT @ida_skibenes: Sexism is attacking Hillary for not smiling at Trump, the man who has harassed her basically every goddamn day for three…",2018-12-06 22:14:49,,None,1596,838,0.0
1070803775990812672,RT @DavidCornDC: EXCLUSIVE: Documents point to illegal campaign coordination between Trump and the NRA https://t.co/Ljzs3nsnxZ via @MotherJ…,2018-12-06 22:14:49,,None,85,1984,-0.5
1070803776200761345,RT @TeaPainUSA: Markets are in freefall due to lack of market stability. Market stability is directly linked to investor confidence and inv…,2018-12-06 22:14:49,"Evansville, IN, USA",None,4603,4546,-0.012499999999999997
1070803776162971648,RT @SaysHummingbird: Donald Trump Jr. testified under oath that no foreign governments offered or provided assistance to the Trump campaign…,2018-12-06 22:14:49,,None,3177,4738,0.0625
1070803776540368897,RT @elizabethforma: The @CFPB was created to help consumers who have been cheated by big banks &amp; financial institutions. @MickMulvaneyOMB h…,2018-12-06 22:14:49,"Seattle, WA",None,97,546,0.0
1070803776406200320,So Trump supporter Ron Weiser is now Chair of the U-M Board of Regents? Laughable.,2018-12-06 22:14:49,,None,726,1391,-0.5
1070803776641097728,"RT @nowthisnews: Donald Trump: My favorite book is the Bible
Also Donald Trump: https://t.co/jDeoMa3xya",2018-12-06 22:14:49,,None,97,438,0.5
1070803776771121152,"It amazes me to hear Juan Williams set and speak about Pres Bush 41 , refering to patrasiam , honesty, love of coun… https://t.co/MGqhNE9qi5",2018-12-06 22:14:49,"Emporia, VA",None,19,23,0.5
1070803776871768066,RT @ArthurSchwartz: Far left “reporter” who ignored Obama’s massive debt increase cites anonymous source to attack President Trump. https:/…,2018-12-06 22:14:49,,None,2270,3334,0.03333333333333333
1070803777031208962,"Some screening system you've got in place @realDonaldTrump. 

https://t.co/BWfk1iYN2l",2018-12-06 22:14:49,"Auburn Hills, MI",None,7424,7823,0.0
1070803777366712326,@joey_blau @MattZemek @Ocasio2018 They are all currently serving in Trump's cabinet.,2018-12-06 22:14:49,"Sandusky, OH",None,597,1031,0.0
1070803777689505793,"RT @ClandestineRos1: I’m getting a lot of flak from people who refuse to think Mueller is a grey hat.

Fine. Even if Mueller truly is a dee…",2018-12-06 22:14:49,,None,93,39,0.18333333333333335
1070803777651908608,"@Tennessee_Jed7 @TopRopeTravis As I read it, he's turning against Trump because Trump can't implement the Trump age… https://t.co/bR3B3aGfpv",2018-12-06 22:14:49,Midwest,None,19010,16982,0.0
1070803777966477312,"RT @TheEliasRework: Russia / Saudi Arabia buys a American Presidency 

  500 hotel rooms at $768 
 1 week = $5,000 x 500 = $2,500,000
 1mon…",2018-12-06 22:14:49,Boston,None,1368,3448,0.0
1070803778482319361,"RT @krassenstein: BREAKING:  Nancy Pelosi says that the funding for Trump's 'immoral, ineffective, expensive' border wall is not happening!…",2018-12-06 22:14:50,,None,1668,1971,-0.5
1070803778553724928,"RT @TheKingDude: @TheBabylonBee I'm actually surprised the #Catholic hating world i.e. most reading this post, aren't incensed, nay HORRIFI…",2018-12-06 22:14:50,"New York, USA",None,738,892,0.19999999999999998
